"","Race_id","Driver_id","lap_mean","pitStop_mean","constructor_id","pos"
"2453",965,828,108337.963636364,25229,15,14
"2454",965,830,106004.25,29800.5,9,NA
"2455",965,831,108642.945454545,24244,15,15
"2456",965,832,106941.821428571,24529.5,5,6
"2457",965,835,108250.4,24418.5,4,13
"2458",965,836,108851.309090909,25620.5,209,17
"2459",965,839,109564.722222222,25804.3333333333,209,18
"2460",966,1,84949.323943662,21709,131,1
"2461",966,3,85066.985915493,21997,131,2
"2462",966,4,86877.1285714286,23816,1,13
"2463",966,8,85644.7605633803,22686,6,6
"2464",966,13,86022.6478873239,21863,3,9
"2465",966,18,86756.6,22438,1,12
"2466",966,20,85193.1690140845,22035,6,5
"2467",966,154,87299.1,23317.5,210,20
"2468",966,807,85778.7746478873,22134,10,7
"2469",966,815,86030.985915493,22213,10,10
"2470",966,817,85243.0985915493,22265,9,3
"2471",966,821,87170.4857142857,24154,210,19
"2472",966,822,85873.4366197183,22396,3,8
"2473",966,825,87160.9714285714,22327.5,4,17
"2474",966,826,87089.6285714286,22765,5,18
"2475",966,828,86659.7,32608,15,11
"2476",966,830,85179.2253521127,21775,9,4
"2477",966,831,87077.9428571429,23540,15,15
"2478",966,832,87032.3285714286,22747,5,16
"2479",966,835,86965.6714285714,23897,4,14
"2480",966,839,87842.3623188406,23866,209,21
"2481",967,1,152976.549295775,1746204.5,131,1
"2482",967,3,153137.887323944,1745685.5,131,2
"2483",967,4,153602.352112676,1172476,1,10
"2484",967,8,112979.578947368,NA,6,NA
"2485",967,13,183791.956521739,888693.5,3,NA
"2486",967,18,154131.394366197,713800.2,1,16
"2487",967,20,153347.450704225,1174847,6,5
"2488",967,807,153396.647887324,1172696.66666667,10,7
"2489",967,815,153333.535211268,1745344,10,4
"2490",967,817,153405.929577465,714418,9,8
"2491",967,821,166117.816666667,884643.25,210,NA
"2492",967,822,153614.464788732,885567.5,3,11
"2493",967,825,153702.676056338,885676,4,14
"2494",967,826,153697.563380282,886691.75,5,13
"2495",967,828,115501.272727273,25395,15,NA
"2496",967,830,153279.098591549,712747.6,9,3
"2497",967,831,153576.830985915,1745710,15,9
"2498",967,832,153387.253521127,1745940.5,5,6
"2499",967,835,115275.5,24700.5,4,NA
"2500",967,836,153828.633802817,1172984,209,15
"2501",967,839,153621.746478873,1747072,209,12
"2502",968,1,106982.054545455,21977.5,131,1
"2503",968,3,106990.036363636,22485.5,131,2
"2504",968,4,108071.072727273,22338,1,10
"2505",968,8,107324.163636364,22023,6,6
"2506",968,13,108062.709090909,21657,3,9
"2507",968,18,113569.916666667,NA,1,NA
"2508",968,20,106997.381818182,21791.5,6,3
"2509",968,154,108378,22682.5,210,11
"2510",968,807,107893.218181818,21658,10,7
"2511",968,815,108050.709090909,21660,10,8
"2512",968,817,107078.690909091,21926,9,5
"2513",968,821,108711.381818182,22067,210,12
"2514",968,822,110511.833333333,NA,3,NA
"2515",968,825,117461.6,27068,4,NA
"2516",968,826,111636.928571429,21896,5,NA
"2517",968,828,109660.592592593,22991,15,15
"2518",968,830,107012.690909091,21221,9,4
"2519",968,831,109760.037037037,26602.5,15,16
"2520",968,832,110295.829268293,21848,5,NA
"2521",968,835,109818.611111111,23171.3333333333,4,17
"2522",968,836,109644.055555556,28172,209,14
"2523",968,839,109527.296296296,23530.5,209,13
"2524",969,1,88800.8245614035,21709,131,2
"2525",969,4,91728.38,22484,1,NA
"2526",969,8,89018.6842105263,22033,6,4
"2527",969,13,90088.7368421053,21568,3,6
"2528",969,20,88625.8245614035,21988,6,1
"2529",969,154,91334.0769230769,NA,210,NA
"2530",969,807,91448.6607142857,23144.5,4,11
"2531",969,815,90492.4821428571,22045,10,7
"2532",969,817,98880.04,NA,9,NA
"2533",969,822,88823.1929824561,21440,131,3
"2534",969,825,93984.7173913044,26762.5,210,NA
"2535",969,826,90758.6785714286,24792.5,5,9
"2536",969,828,94355.7142857143,NA,15,NA
"2537",969,830,89131.5614035088,22208,9,5
"2538",969,832,90515.5892857143,21762,5,8
"2539",969,835,96512.2,NA,4,NA
"2540",969,838,92705.5818181818,39562,1,13
"2541",969,839,91430.625,22154,10,10
"2542",969,840,92860.525,22336.5,3,NA
"2543",969,841,92441.1818181818,28591,15,12
"2544",970,1,104574.25,20255,131,1
"2545",970,4,111278.272727273,19039.5,1,NA
"2546",970,8,105432.75,20569.5,6,5
"2547",970,13,107716.109090909,20185.5,3,14
"2548",970,20,104685.857142857,19487,6,2
"2549",970,154,107259.945454545,22519.2,210,11
"2550",970,807,107566.363636364,23150.2,4,12
"2551",970,815,106910.727272727,20503.1666666667,10,9
"2552",970,817,105396.303571429,20234.5,9,4
"2553",970,822,105445.821428571,22817.5,131,6
"2554",970,825,106651.709090909,19833,210,8
"2555",970,826,122014.444444444,18995.5,5,NA
"2556",970,828,108233.745454545,19990.75,15,15
"2557",970,830,105381.25,20162,9,3
"2558",970,832,105875.910714286,18722.75,5,7
"2559",970,835,107603.618181818,18969,4,13
"2560",970,838,126416.470588235,19264.5,1,NA
"2561",970,839,107030.327272727,21762.4,10,10
"2562",970,841,143879.333333333,29443,15,NA
"2563",971,1,98947.9649122807,30684.5,131,2
"2564",971,4,101404.444444444,24822.5,1,14
"2565",971,8,99225.4210526316,26143,6,4
"2566",971,13,99784.2105263158,24972,3,6
"2567",971,20,98831.1228070175,24508,6,1
"2568",971,154,100144.543859649,25020,210,8
"2569",971,807,100237.929824561,25884.5,4,9
"2570",971,815,99929.4736842105,24481,10,7
"2571",971,817,99521.4035087719,25256,9,5
"2572",971,822,99188.9649122807,26454,131,3
"2573",971,825,100029.625,NA,210,NA
"2574",971,826,100810.410714286,25225,5,12
"2575",971,828,101414.46,25576,15,NA
"2576",971,830,97499.0909090909,25174,9,NA
"2577",971,832,99045,25001,5,NA
"2578",971,835,100939.928571429,26943,4,13
"2579",971,836,100800.035714286,26542,15,11
"2580",971,839,100510.263157895,24584.5,10,10
"2581",971,840,100738.916666667,24915,3,NA
"2582",972,1,102405.057692308,29739,131,4
"2583",972,8,101918.134615385,30152,6,3
"2584",972,13,103748.568627451,29921.5,3,9
"2585",972,20,101718.461538462,30097,6,2
"2586",972,807,103556.365384615,30280,4,8
"2587",972,815,103375.596153846,29868,10,6
"2588",972,817,136684,NA,9,NA
"2589",972,822,101706.596153846,29356,131,1
"2590",972,825,104572.470588235,36559,210,13
"2591",972,826,104196.431372549,29991,5,12
"2592",972,828,105171.352941176,31445,15,15
"2593",972,830,102868.442307692,29567,9,5
"2594",972,832,104007.117647059,29973,5,10
"2595",972,836,105875.06,31032.5,15,16
"2596",972,838,105118.941176471,33002,1,14
"2597",972,839,103533.596153846,30253,10,7
"2598",972,840,104117.607843137,29791,3,11
"2599",973,1,87219.6515151515,21633,131,1
"2600",973,4,90263.234375,22989,1,12
"2601",973,13,90348.859375,28656.6666666667,3,13
"2602",973,20,87272.5303030303,22403,6,2
"2603",973,154,89884.8153846154,22753.5,210,10
"2604",973,807,89549,22426,4,6
"2605",973,815,89011.6923076923,24094.5,10,4
"2606",973,817,88368.4393939394,21864.5,9,3
"2607",973,822,89522.1315789474,21689,131,NA
"2608",973,825,90437.421875,23856.3333333333,210,14
"2609",973,826,89843.7692307692,22176,5,9
"2610",973,828,90084.390625,22885,15,11
"2611",973,830,160999,NA,9,NA
"2612",973,832,89638.5538461539,22183,5,7
"2613",973,835,90457.046875,23557,4,15
"2614",973,836,89621.0153846154,23445,15,8
"2615",973,838,90436.8125,22547,1,NA
"2616",973,839,89186.1846153846,22629.5,10,5
"2617",973,840,90529.96875,22085.5,3,16
"2618",974,1,80771.0384615385,24155,131,7
"2619",974,8,80608.782051282,24833,6,2
"2620",974,13,80817.7564102564,24738,3,9
"2621",974,18,79891.4736842105,25261,1,NA
"2622",974,20,80568.4615384615,24306,6,1
"2623",974,154,80801.1538461538,24660,210,8
"2624",974,807,79337.8666666667,NA,4,NA
"2625",974,815,81069.6025641026,30608,10,13
"2626",974,817,80616.4743589744,24183,9,3
"2627",974,822,80639.1923076923,24308,131,4
"2628",974,825,80843.3717948718,25509.5,210,10
"2629",974,826,81077.2112676056,24406,5,14
"2630",974,828,81110.5714285714,24949,15,NA
"2631",974,830,80647.9358974359,25510.5,9,5
"2632",974,832,80722.7948717949,24427,5,6
"2633",974,835,80859.9615384615,25472,4,11
"2634",974,836,79855.1578947368,25813,15,NA
"2635",974,838,81080.5606060606,24768,1,NA
"2636",974,839,80872.6282051282,24479,10,12
"2637",974,840,81436.8169014085,25969,3,15
"2638",975,1,79787.9142857143,23061,131,1
"2639",975,4,81305.303030303,23526,1,16
"2640",975,8,80625.5142857143,23630,6,7
"2641",975,20,80300.8714285714,27470.5,6,4
"2642",975,154,81343.8985507246,31256,210,10
"2643",975,807,80650.4,26764,4,8
"2644",975,815,80366.1428571429,23229,10,5
"2645",975,817,80292.1571428571,23309,9,3
"2646",975,822,80070.5285714286,22946,131,2
"2647",975,825,81365.4927536232,28869,210,12
"2648",975,826,83973.6481481481,62231,5,NA
"2649",975,828,81622.0289855072,24047,15,13
"2650",975,830,90710.1,NA,9,NA
"2651",975,835,81359.4637681159,24423,4,11
"2652",975,836,82329.0147058823,37979.5,15,15
"2653",975,838,81659.3188405797,23267,1,14
"2654",975,839,80369.5714285714,23409,10,6
"2655",975,840,81079.7246376812,22790,3,9
"2656",976,1,145916.882352941,343361.25,131,5
"2657",976,4,146963.215686275,449836,1,9
"2658",976,8,153760.326086957,409269.25,6,14
"2659",976,13,188396.52,449052.333333333,3,NA
"2660",976,20,145912.725490196,343839.5,6,4
"2661",976,154,149046.98,279013.8,210,13
"2662",976,807,190867.5,450180.666666667,4,NA
"2663",976,815,162209.641025641,411359,10,NA
"2664",976,817,145795.549019608,343009.25,9,1
"2665",976,822,145872.098039216,346289.5,131,2
"2666",976,825,146614.235294118,449407.666666667,210,7
"2667",976,826,110943.333333333,NA,5,NA
"2668",976,828,147595.431372549,454969,15,11
"2669",976,830,111408.5,NA,9,NA
"2670",976,832,146764.176470588,449899.666666667,5,8
"2671",976,835,123566.714285714,NA,4,NA
"2672",976,836,147542.470588235,285272,15,10
"2673",976,838,147602.607843137,342788.75,1,12
"2674",976,839,146389.62745098,345271,10,6
"2675",976,840,145874.156862745,450226.666666667,3,3
"2676",977,1,69238.7746478873,20761,131,4
"2677",977,4,96711,NA,1,NA
"2678",977,8,69421.0281690141,21662,6,5
"2679",977,13,70364.6285714286,20977,3,9
"2680",977,20,69143.3943661972,21750,6,2
"2681",977,154,70164.5492957746,22026,210,6
"2682",977,807,70998.1142857143,21977,4,13
"2683",977,815,70245.3571428571,22030,10,7
"2684",977,817,69218.8028169014,21713,9,3
"2685",977,822,69134.1267605634,22387,131,1
"2686",977,825,72147.3103448276,NA,210,NA
"2687",977,826,72388.9705882353,24006.6666666667,5,16
"2688",977,828,71427.5507246377,22339,15,15
"2689",977,832,71927.9772727273,21659,5,NA
"2690",977,835,70629.8857142857,22233,4,11
"2691",977,836,71070.1571428571,22414,15,14
"2692",977,838,70849.1428571429,18960,1,12
"2693",977,839,70351.2714285714,22176,10,8
"2694",977,840,70622.1,21332,3,10
"2695",978,1,95831.9607843137,27733,131,1
"2696",978,4,100933.625,28269,1,NA
"2697",978,8,96549.0196078431,28766.5,6,3
"2698",978,13,97854.58,27583,3,10
"2699",978,20,97674.8823529412,31783.5,6,7
"2700",978,154,98345.24,28679.5,210,13
"2701",978,807,97167.431372549,30841,4,6
"2702",978,815,97838.44,28942,10,9
"2703",978,817,97125.1960784314,27910,9,5
"2704",978,822,96107.7058823529,27858,131,2
"2705",978,825,98059.18,28099,210,12
"2706",978,826,98783.8,32354.3333333333,5,15
"2707",978,828,98546.48,28825,15,14
"2708",978,830,96854.0196078431,28601.5,9,4
"2709",978,836,98982.12,30350.6666666667,15,17
"2710",978,838,97933.18,29337,1,11
"2711",978,839,97798.4,29194,10,8
"2712",978,840,98947.52,29092,3,16
"2713",979,1,85708.5428571429,21338,131,4
"2714",979,4,86541.9428571429,22399,1,6
"2715",979,8,85537.4428571429,21919,6,2
"2716",979,20,85524.4714285714,22317,6,1
"2717",979,154,95917.95,22638,210,NA
"2718",979,807,87563.9850746269,31860,4,17
"2719",979,814,88969.9833333333,22399,3,NA
"2720",979,815,86919.0579710145,24017,10,8
"2721",979,822,85702.5,22681,131,3
"2722",979,825,87147.7536231884,22684,210,13
"2723",979,826,87165.884057971,22273,5,11
"2724",979,828,88666.8088235294,24638,15,16
"2725",979,830,85714.1285714286,33605,9,5
"2726",979,832,86904.0434782609,22745,5,7
"2727",979,835,87172.8260869565,22684,4,12
"2728",979,836,88409.9264705882,23605.5,15,15
"2729",979,838,87054.2028985507,28616,1,10
"2730",979,839,87045.5797101449,22441,10,9
"2731",979,840,87517.5217391304,21804,3,14
"2732",980,1,115518.636363636,22197,131,1
"2733",980,4,114829.76,24158,1,NA
"2734",980,8,115847.522727273,25289.6666666667,6,4
"2735",980,13,116351.568181818,22879.5,3,8
"2736",980,20,115572.227272727,24046.5,6,2
"2737",980,154,116235.75,22840.5,210,7
"2738",980,807,116156.977272727,23523,4,6
"2739",980,815,117542.952380952,26152.3333333333,10,17
"2740",980,817,115763.886363636,23040,9,3
"2741",980,822,115892.636363636,22941,131,5
"2742",980,825,117047.318181818,23157.6666666667,210,15
"2743",980,826,116653.636363636,22892.5,5,12
"2744",980,828,117102.977272727,23670.6666666667,15,16
"2745",980,830,111904.571428571,NA,9,NA
"2746",980,832,116415.159090909,24232.5,5,10
"2747",980,835,116728.613636364,25438,4,13
"2748",980,836,131154.5,NA,15,NA
"2749",980,838,116815.863636364,26540.5,1,14
"2750",980,839,116385.772727273,25403.3333333333,10,9
"2751",980,840,116632.25,23903,3,11
"2752",981,1,85515.320754717,23725,131,1
"2753",981,4,88360.3,24442,1,17
"2754",981,8,86648.9433962264,25367,6,5
"2755",981,13,86927.2830188679,25078,3,8
"2756",981,20,86200.5471698113,24307,6,3
"2757",981,154,88384.3269230769,28870,210,15
"2758",981,807,87782.9038461538,24418,4,13
"2759",981,815,86935.6226415094,25377,10,9
"2760",981,817,86276.358490566,23951,9,4
"2761",981,822,85599.679245283,23728,131,2
"2762",981,825,87713.6153846154,24384,210,11
"2763",981,826,87730.6346153846,25826,5,12
"2764",981,828,90014.7142857143,25310,15,18
"2765",981,830,87513.0384615385,32030.5,9,10
"2766",981,832,87802.4615384615,24865,5,14
"2767",981,835,89401.4137931034,31008,4,NA
"2768",981,836,89055.0196078431,25212,15,16
"2769",981,838,88479.9393939394,NA,1,NA
"2770",981,839,86864.9056603774,24432,10,6
"2771",981,840,86914.4905660377,26131,3,7
"2772",982,1,127647.310344828,26903.25,131,1
"2773",982,4,164392.375,30610.6666666667,1,NA
"2774",982,13,128449.655172414,30731.5,3,11
"2775",982,154,128393.551724138,31513,210,9
"2776",982,807,132913.229166667,35029.3333333333,4,NA
"2777",982,815,128084.534482759,28125.2,10,5
"2778",982,817,127725.017241379,27655.4,9,2
"2779",982,822,127799.034482759,27583,131,3
"2780",982,825,132380.16,29188,210,NA
"2781",982,826,154883.7,28365,5,NA
"2782",982,828,139895.771428571,36500,15,NA
"2783",982,832,128040.793103448,28897.5,5,4
"2784",982,835,128117.293103448,28431.4,4,6
"2785",982,836,133765.321428571,34962,15,12
"2786",982,838,128171.24137931,29834.8,1,7
"2787",982,839,128419.637931034,28772,10,10
"2788",982,840,128366.206896552,30423.25,3,8
"2789",983,1,96679.6428571429,23489,131,2
"2790",983,4,99096.4909090909,25798,1,11
"2791",983,13,98746.5454545455,23791,3,9
"2792",983,20,97118.7857142857,23695,6,4
"2793",983,154,99163.4909090909,24665.5,210,13
"2794",983,807,99300.5818181818,25293,4,16
"2795",983,815,97855.7142857143,24314,10,6
"2796",983,817,96853.7321428571,24199,9,3
"2797",983,822,97451.9821428571,23676,131,5
"2798",983,825,99148.5272727273,23766,210,12
"2799",983,828,100098.351851852,24719,15,18
"2800",983,830,96451.6071428571,23652,9,1
"2801",983,832,99816.9310344828,NA,5,NA
"2802",983,835,99298.4181818182,25558,4,15
"2803",983,836,99457.0363636364,25060,15,17
"2804",983,838,98458.0909090909,24580,1,7
"2805",983,839,99046.6909090909,24456,10,10
"2806",983,840,98633.6909090909,24109,3,8
"2807",983,842,99190.4181818182,25044,5,14
"2808",984,1,99079.1320754717,22724,131,1
"2809",984,4,101072.403846154,24636,1,11
"2810",984,8,99694.641509434,23699,6,5
"2811",984,13,101055.865384615,22956,3,10
"2812",984,20,119639.75,NA,6,NA
"2813",984,154,100775.037735849,22781,210,9
"2814",984,807,100818.2,23199,4,NA
"2815",984,815,100426.754716981,23634,10,7
"2816",984,817,99261.7547169811,23796,9,3
"2817",984,822,99278.7547169811,22876,131,4
"2818",984,825,100757.490566038,23065,210,8
"2819",984,828,110765.428571429,NA,15,NA
"2820",984,830,99101.9811320755,22620,9,2
"2821",984,835,101084.615384615,25618,4,12
"2822",984,836,103479.039215686,24764.6666666667,15,15
"2823",984,838,101389.076923077,23414.5,1,14
"2824",984,839,100358.150943396,24078,10,6
"2825",984,840,100663.066666667,23105.5,3,NA
"2826",984,842,101134.596153846,23878.5,5,13
"2827",985,1,100553.410714286,23402,131,1
"2828",985,4,104177.458333333,23796,1,NA
"2829",985,8,100835.178571429,23960,6,3
"2830",985,13,102442.036363636,23772,3,9
"2831",985,20,100734.535714286,23575,6,2
"2832",985,154,103164.127272727,24897,210,14
"2833",985,807,107464.666666667,NA,4,NA
"2834",985,815,102432.509090909,24326,10,8
"2835",985,817,102939.857142857,23604,9,NA
"2836",985,822,101177.821428571,23356.5,131,5
"2837",985,825,103576.381818182,25190,210,16
"2838",985,826,102553.872727273,24883,5,10
"2839",985,828,103196.418181818,25841,15,15
"2840",985,830,100763.553571429,23874,9,4
"2841",985,832,102213.125,24525,4,7
"2842",985,836,114599.6,31334,15,NA
"2843",985,838,102978.4,23578,1,12
"2844",985,839,102178.053571429,24502,10,6
"2845",985,840,102948.527272727,24723,3,11
"2846",985,843,103047.109090909,24314.5,5,13
"2847",986,1,83363.9428571429,26299,131,9
"2848",986,4,83405.1142857143,22655,1,10
"2849",986,8,82261.3943661972,22540,6,3
"2850",986,13,83469.2142857143,22055,3,11
"2851",986,20,82487.7464788732,27208,6,4
"2852",986,154,84261.8550724638,25898,210,15
"2853",986,807,83697.375,22587,4,NA
"2854",986,815,82881.9857142857,22715.5,10,7
"2855",986,817,89441.6,NA,9,NA
"2856",986,822,81777.8873239437,21758,131,2
"2857",986,825,83355.1857142857,22507,210,8
"2858",986,828,84477.8363636364,22736,15,NA
"2859",986,830,81500.7323943662,22570,9,1
"2860",986,832,84603.0847457627,22943.5,4,NA
"2861",986,836,84068.8550724638,23358,15,14
"2862",986,838,83477.5714285714,28044,1,12
"2863",986,839,82819.6428571429,22665,10,5
"2864",986,840,82840.0285714286,21825,3,6
"2865",986,842,83735.5857142857,22709,5,13
"2866",986,843,83950,NA,5,NA
"2867",987,1,77348.3098591549,20115,131,4
"2868",987,4,78248.2394366197,19328.75,1,8
"2869",987,8,77336.0845070423,19730,6,3
"2870",987,13,78241.4647887324,19248.5,3,7
"2871",987,20,77271.2957746479,19373,6,1
"2872",987,154,79812.2898550725,24399.75,210,15
"2873",987,807,78626.8571428571,19895.5,4,10
"2874",987,815,78250.1690140845,19368.25,10,9
"2875",987,817,77957.0845070423,21372,9,6
"2876",987,822,77310.1971830986,19348,131,2
"2877",987,828,79207.8285714286,20204.75,15,13
"2878",987,830,77735.2394366197,20116.2,9,5
"2879",987,832,78720.3714285714,19927.25,4,11
"2880",987,836,79334.3571428571,21454.3333333333,15,14
"2881",987,840,80178.6811594203,20916.6,3,16
"2882",987,842,78958.6,20060,5,12
"2883",987,843,82520.875,20235.75,5,NA
"2884",988,1,102872.018181818,21274,131,2
"2885",988,4,104921.37037037,22541,1,9
"2886",988,8,103626.327272727,21609,6,4
"2887",988,13,104984.388888889,21449,3,10
"2888",988,20,103152.581818182,21221,6,3
"2889",988,154,105131.62962963,21850,210,11
"2890",988,807,104359.545454545,29724,4,6
"2891",988,815,104474.981818182,21869,10,7
"2892",988,817,104707.3,23477,9,NA
"2893",988,822,102801.127272727,21478,131,1
"2894",988,825,106081.166666667,21875,210,13
"2895",988,828,106231.962962963,22176,15,17
"2896",988,830,103642.381818182,21269,9,5
"2897",988,832,105183.322580645,21956,4,NA
"2898",988,836,106109.092592593,22959,15,14
"2899",988,838,106068.351851852,22125,1,12
"2900",988,839,104599.509090909,21865,10,8
"2901",988,840,106383.407407407,21688,3,18
"2902",988,842,106184.462962963,21519,5,16
"2903",988,843,106148.5,21598,5,15
